CH,A1min,A1max,p,p_err,Qavg,Qavg_err,Qpeak,Qpeak_err,Qap,Qap_err,bsl_rms
T0,49.599999999999994,152.73333333333332,0.22296312555262085,0.0037668053211526603,666.0560135372043,3.476770146113583,649.1864556523295,3.202428771865227,0.02019183921359012,0.005725751071762963,2.5
T1,56.400000000000006,168.59999999999997,0.22760626822243277,0.00811515819191204,653.0539941636063,3.0331373611717565,633.9347231419118,2.176202298849241,0.023295150989871508,0.004595489640343776,3.0
T2,48.46666666666667,147.06666666666666,0.22012696055581896,0.005289895005220741,646.0517958525825,1.7328565553309616,629.2400503155689,2.2933368020041875,0.020836288287335875,0.0036233792285220766,2.5
T3,53.0,160.66666666666669,0.22201387827869748,0.0038946667187618775,656.3936549925494,1.922642063609369,638.2263575246454,1.1393511673338403,0.022145599492365074,0.002744638613917532,2.5
B0,42.79999999999998,141.4,0.2443400614505823,0.00828685570158147,656.6106607661937,5.098790641646069,640.2875954091129,4.1232720185442355,0.019264291004714176,0.007817527741808689,2.5
B1,45.06666666666666,145.93333333333334,0.24980346682581225,0.0033634831182450843,649.2955119180187,0.506374863915065,631.5486673148686,0.7562494163672082,0.02108091107636942,0.0011021741824794936,2.5
B2,40.53333333333333,127.79999999999998,0.23139602916535051,0.010501895567773808,584.0507546797074,1.2641684408298395,572.2689461553558,1.220486513466703,0.015823931870264082,0.002383610818170629,3.0
B3,36.0,139.13333333333333,0.22541585294709493,0.013048656139630183,635.3948253307843,2.684021684987243,619.2887925028185,2.3361072241776593,0.02014484655864202,0.004500826189435964,2.5
