CH,A1min,A1max,p,p_err,Qavg,Qavg_err,Qpeak,Qpeak_err,Qap,Qap_err,bsl_rms
T0,64.33333333333334,201.46666666666664,0.33883658201172034,0.005571975894184934,849.9189795283445,2.657136767226171,809.6592546015065,1.1134960969862406,0.032875876102962526,0.0023704631069090872,2.5
T1,74.53333333333333,229.8,0.35056956234723335,0.00688881155735154,859.4854999930283,1.474328402373109,820.6265430525548,2.162693452921061,0.030752343591895638,0.002138835820748392,3.0
T2,65.46666666666667,202.59999999999997,0.3329733813672626,0.005015235082250096,858.750876718354,2.5245213565675795,818.4496911549882,2.4640947822240604,0.03284497975103012,0.0029449892008234255,2.5
T3,65.46666666666667,210.5333333333333,0.3334257095116399,0.008298112846530842,851.0170856549975,0.8445678631224566,810.4330305466458,1.635260614671999,0.03338004094026489,0.0015739267525845947,2.5
B0,49.599999999999994,183.33333333333331,0.3457756935282046,0.009291628019912162,846.816488836754,1.3727648734541675,805.1187189313595,2.655282320560831,0.03388282244137344,0.0025287108341927695,2.5
B1,60.93333333333334,201.46666666666664,0.35952628132432735,0.007186431466816126,860.9142419705632,1.219935897968489,820.8891131921104,3.970879228874067,0.031228387192910823,0.00338576088958988,2.5
B2,51.866666666666674,169.73333333333335,0.3439584232301057,0.007200057654610027,781.1098037734434,2.573052950218161,751.7862115888203,3.197140399762507,0.025589050925396935,0.0036666888800338717,3.0
B3,45.06666666666666,183.33333333333331,0.30831344865101373,0.017295146435071372,838.6365813892244,11.248039837585466,798.9388912417065,10.639726176832571,0.03436853393378014,0.013723030165969654,2.5
