nm, %R
653.000000, 90.271025
652.000000, 90.371966
651.000000, 90.409220
650.000000, 90.355723
649.000000, 90.265304
648.000000, 90.296176
647.000000, 90.376192
646.000000, 90.411934
645.000000, 90.380182
644.000000, 90.315469
643.000000, 90.382419
642.000000, 90.438247
641.000000, 90.416595
640.000000, 90.361315
639.000000, 90.384333
638.000000, 90.457276
637.000000, 90.412625
636.000000, 90.336549
635.000000, 90.379521
634.000000, 90.436867
633.000000, 90.477984
632.000000, 90.441286
631.000000, 90.398680
630.000000, 90.482797
629.000000, 90.559969
628.000000, 90.518618
627.000000, 90.485031
626.000000, 90.486448
625.000000, 90.479155
624.000000, 90.484713
623.000000, 90.533803
622.000000, 90.504860
621.000000, 90.540350
620.000000, 90.556487
619.000000, 90.529481
618.000000, 90.516076
617.000000, 90.549384
616.000000, 90.553350
615.000000, 90.562226
614.000000, 90.555586
613.000000, 90.574022
612.000000, 90.600686
611.000000, 90.555896
610.000000, 90.550878
609.000000, 90.652210
608.000000, 90.670573
607.000000, 90.565531
606.000000, 90.533734
605.000000, 90.608336
604.000000, 90.603009
603.000000, 90.574602
602.000000, 90.619344
601.000000, 90.706671
600.000000, 90.622822
599.000000, 90.564210
598.000000, 90.583183
597.000000, 90.706539
596.000000, 90.639450
595.000000, 90.592399
594.000000, 90.699695
593.000000, 90.710048
592.000000, 90.611953
591.000000, 90.636364
590.000000, 90.653327
589.000000, 90.672100
588.000000, 90.632738
587.000000, 90.658273
586.000000, 90.695460
585.000000, 90.715291
584.000000, 90.706685
583.000000, 90.750831
582.000000, 90.753397
581.000000, 90.720086
580.000000, 90.711563
579.000000, 90.765081
578.000000, 90.728345
577.000000, 90.755611
576.000000, 90.743247
575.000000, 90.738219
574.000000, 90.742444
573.000000, 90.785669
572.000000, 90.819058
571.000000, 90.790058
570.000000, 90.816198
569.000000, 90.844482
568.000000, 90.791884
567.000000, 90.815253
566.000000, 90.796327
565.000000, 90.828002
564.000000, 90.804372
563.000000, 90.828692
562.000000, 90.880851
561.000000, 90.878378
560.000000, 90.834132
559.000000, 90.939678
558.000000, 90.911396
557.000000, 90.874584
556.000000, 90.884986
555.000000, 90.937135
554.000000, 90.903976
553.000000, 90.894630
552.000000, 90.919908
551.000000, 90.937887
550.000000, 90.885125
549.000000, 91.006646
548.000000, 90.910182
547.000000, 90.939108
546.000000, 90.940081
545.000000, 90.937961
544.000000, 90.943083
543.000000, 90.985655
542.000000, 90.959750
541.000000, 91.011106
540.000000, 90.988307
539.000000, 91.002597
538.000000, 90.988059
537.000000, 91.023718
536.000000, 90.975639
535.000000, 91.023261
534.000000, 91.033280
533.000000, 91.026246
532.000000, 91.077702
531.000000, 91.037366
530.000000, 91.045616
529.000000, 91.069947
528.000000, 91.105647
527.000000, 91.045722
526.000000, 91.061308
525.000000, 91.085199
524.000000, 91.042565
523.000000, 91.093417
522.000000, 91.089553
521.000000, 91.060782
520.000000, 91.119025
519.000000, 91.114019
518.000000, 91.073055
517.000000, 91.119901
516.000000, 91.078339
515.000000, 91.066102
514.000000, 91.119413
513.000000, 91.087763
512.000000, 91.117037
511.000000, 91.126481
510.000000, 91.069825
509.000000, 91.071395
508.000000, 91.095779
507.000000, 91.065001
506.000000, 91.062009
505.000000, 91.052889
504.000000, 91.108938
503.000000, 91.058289
502.000000, 91.102227
501.000000, 91.093275
500.000000, 91.083126
499.000000, 91.117643
498.000000, 91.118065
497.000000, 91.084878
496.000000, 91.080973
495.000000, 91.087120
494.000000, 91.146725
493.000000, 91.186089
492.000000, 91.166129
491.000000, 91.197341
490.000000, 91.207963
489.000000, 91.224010
488.000000, 91.218493
487.000000, 91.263037
486.000000, 91.237815
485.000000, 91.208460
484.000000, 91.310195
483.000000, 91.321467
482.000000, 91.287429
481.000000, 91.273511
480.000000, 91.232148
479.000000, 91.238502
478.000000, 91.268648
477.000000, 91.253147
476.000000, 91.318055
475.000000, 91.303577
474.000000, 91.268462
473.000000, 91.257335
472.000000, 91.274951
471.000000, 91.257455
470.000000, 91.259834
469.000000, 91.245343
468.000000, 91.243285
467.000000, 91.224593
466.000000, 91.235575
465.000000, 91.201846
464.000000, 91.205345
463.000000, 91.210632
462.000000, 91.151246
461.000000, 91.180326
460.000000, 91.226210
459.000000, 91.170572
458.000000, 91.207361
457.000000, 91.214686
456.000000, 91.206784
455.000000, 91.181451
454.000000, 91.186501
453.000000, 91.199235
452.000000, 91.198844
451.000000, 91.161089
450.000000, 91.142125
449.000000, 91.154892
448.000000, 91.158017
447.000000, 91.167981
446.000000, 91.195711
445.000000, 91.156116
444.000000, 91.149309
443.000000, 91.094116
442.000000, 91.112452
441.000000, 91.126421
440.000000, 91.129428
439.000000, 91.049501
438.000000, 91.075245
437.000000, 91.046769
436.000000, 90.992363
435.000000, 90.987722
434.000000, 90.931328
433.000000, 90.857587
432.000000, 90.864721
431.000000, 90.835457
430.000000, 90.824533
429.000000, 90.798007
428.000000, 90.757418
427.000000, 90.715149
426.000000, 90.627528
425.000000, 90.601916
424.000000, 90.514372
423.000000, 90.451812
422.000000, 90.425721
421.000000, 90.391451
420.000000, 90.310917
419.000000, 90.174389
418.000000, 90.098471
417.000000, 90.052082
416.000000, 89.946934
415.000000, 89.888270
414.000000, 89.833180
413.000000, 89.747912
412.000000, 89.661951
411.000000, 89.543587
410.000000, 89.438644
409.000000, 89.375414
408.000000, 89.256039
407.000000, 89.058881
406.000000, 88.915506
405.000000, 88.773031
404.000000, 88.528414
403.000000, 88.285309
402.000000, 87.976968
401.000000, 87.602623
400.000000, 87.201184
399.000000, 86.734769
398.000000, 86.125088
397.000000, 85.429477
396.000000, 84.682601
395.000000, 83.757246
394.000000, 82.648068
393.000000, 81.352355
392.000000, 79.797758
391.000000, 77.948478
390.000000, 75.729856
389.000000, 73.091911
388.000000, 70.004909
387.000000, 66.374339
386.000000, 62.276676
385.000000, 57.870736
384.000000, 53.371174
383.000000, 49.223052
382.000000, 45.888173
381.000000, 43.640391
380.000000, 42.447737
379.000000, 42.001102
378.000000, 41.883257
377.000000, 41.917689
376.000000, 42.021710
375.000000, 42.138621
374.000000, 42.238967
373.000000, 42.319034
372.000000, 42.391561
371.000000, 42.526238
370.000000, 42.584400
369.000000, 42.590204
368.000000, 42.657233
367.000000, 42.755903
366.000000, 42.838638
365.000000, 42.828885
364.000000, 42.850355
363.000000, 42.911561
362.000000, 42.926784
361.000000, 42.881189
360.000000, 42.816966
359.000000, 42.763217
358.000000, 42.780637
357.000000, 42.693018
356.000000, 42.624216
355.000000, 42.656591
354.000000, 42.691750
353.000000, 42.800550
352.000000, 42.908137
351.000000, 43.068849
350.000000, 43.225340
349.000000, 43.361695
348.000000, 43.438765
347.000000, 43.619226
346.000000, 43.763990
345.000000, 43.778038
344.000000, 43.805878
343.000000, 43.837668
342.000000, 43.817238
341.000000, 43.833802
340.000000, 43.808426
339.000000, 43.815956
338.000000, 43.786967
337.000000, 43.800974
336.000000, 43.910500
335.000000, 44.026573
334.000000, 44.091006
333.000000, 44.183752
332.000000, 44.287233
331.000000, 44.426930
330.000000, 44.552832
329.000000, 44.715479
