nm, %R
485.000000, 86.203621
484.000000, 86.264828
483.000000, 86.250956
482.000000, 86.209496
481.000000, 86.259512
480.000000, 86.201732
479.000000, 86.209387
478.000000, 86.285009
477.000000, 86.276471
476.000000, 86.274182
475.000000, 86.300100
474.000000, 86.301687
473.000000, 86.292877
472.000000, 86.307511
471.000000, 86.322165
470.000000, 86.359831
469.000000, 86.372093
468.000000, 86.364072
467.000000, 86.426532
466.000000, 86.472937
465.000000, 86.444777
464.000000, 86.466994
463.000000, 86.483956
462.000000, 86.496118
461.000000, 86.511697
460.000000, 86.516851
459.000000, 86.533180
458.000000, 86.568469
457.000000, 86.563530
456.000000, 86.543869
455.000000, 86.546033
454.000000, 86.535569
453.000000, 86.561076
452.000000, 86.560795
451.000000, 86.536475
450.000000, 86.531261
449.000000, 86.540703
448.000000, 86.529978
447.000000, 86.598545
446.000000, 86.570663
445.000000, 86.557243
444.000000, 86.555077
443.000000, 86.538095
442.000000, 86.584218
441.000000, 86.599690
440.000000, 86.562045
439.000000, 86.583270
438.000000, 86.567675
437.000000, 86.589302
436.000000, 86.629318
435.000000, 86.630853
434.000000, 86.626950
433.000000, 86.596863
432.000000, 86.627148
431.000000, 86.659114
430.000000, 86.664643
429.000000, 86.651084
428.000000, 86.627174
427.000000, 86.670665
426.000000, 86.671731
425.000000, 86.665059
424.000000, 86.632195
423.000000, 86.627471
422.000000, 86.641937
421.000000, 86.637806
420.000000, 86.631636
419.000000, 86.650315
418.000000, 86.656832
417.000000, 86.652689
416.000000, 86.674397
415.000000, 86.660358
414.000000, 86.635210
413.000000, 86.650525
412.000000, 86.643503
411.000000, 86.644443
410.000000, 86.639794
409.000000, 86.656617
408.000000, 86.656084
407.000000, 86.661887
406.000000, 86.703001
405.000000, 86.713696
404.000000, 86.688799
403.000000, 86.689166
402.000000, 86.699165
401.000000, 86.708440
400.000000, 86.687466
399.000000, 86.698925
398.000000, 86.784206
397.000000, 86.760074
396.000000, 86.735425
395.000000, 86.789644
394.000000, 86.782959
393.000000, 86.782931
392.000000, 86.791112
391.000000, 86.807739
390.000000, 86.878125
389.000000, 86.864441
388.000000, 86.875236
387.000000, 86.885866
386.000000, 86.903887
385.000000, 86.926307
384.000000, 86.912560
383.000000, 86.932549
382.000000, 86.993712
381.000000, 86.966310
380.000000, 86.893853
379.000000, 86.910914
378.000000, 86.908129
377.000000, 86.939486
376.000000, 86.864082
375.000000, 86.696926
374.000000, 86.696618
373.000000, 86.834474
372.000000, 86.780460
371.000000, 86.650869
370.000000, 86.705510
369.000000, 86.700544
368.000000, 86.535082
367.000000, 86.450618
366.000000, 86.447965
365.000000, 86.333460
364.000000, 86.204177
363.000000, 86.126857
362.000000, 86.015867
361.000000, 85.910275
360.000000, 85.778384
359.000000, 85.710025
358.000000, 85.567378
357.000000, 85.436635
356.000000, 85.302603
355.000000, 85.088628
354.000000, 84.947080
353.000000, 84.817573
352.000000, 84.698953
351.000000, 84.511770
350.000000, 84.333822
349.000000, 84.353884
348.000000, 84.144236
347.000000, 83.922299
346.000000, 83.895456
345.000000, 83.797577
344.000000, 83.556546
343.000000, 83.363206
342.000000, 83.121874
341.000000, 83.063177
340.000000, 82.912418
339.000000, 82.809848
338.000000, 82.546000
337.000000, 82.419570
336.000000, 82.319115
335.000000, 82.261290
334.000000, 82.107979
333.000000, 81.924033
332.000000, 81.972150
331.000000, 81.896789
330.000000, 81.765189
329.000000, 81.719278
328.000000, 81.821230
327.000000, 81.696482
326.000000, 81.617381
325.000000, 81.721902
324.000000, 81.643262
323.000000, 81.589499
322.000000, 81.581881
321.000000, 81.566220
320.000000, 81.568767
319.000000, 81.536995
