nm, %R
405.000000, 96.659216
404.000000, 96.372087
403.000000, 96.051493
402.000000, 95.670190
401.000000, 95.253604
400.000000, 94.772465
399.000000, 94.203760
398.000000, 93.475858
397.000000, 92.671961
396.000000, 91.773224
395.000000, 90.697806
394.000000, 89.447453
393.000000, 87.950007
392.000000, 86.185467
391.000000, 84.080010
390.000000, 81.600752
389.000000, 78.633937
388.000000, 75.156833
387.000000, 71.147288
386.000000, 66.574126
385.000000, 61.650041
384.000000, 56.674675
383.000000, 52.045441
382.000000, 48.264638
381.000000, 45.672230
380.000000, 44.233351
379.000000, 43.633314
378.000000, 43.433763
377.000000, 43.413199
376.000000, 43.469103
375.000000, 43.561943
374.000000, 43.650257
373.000000, 43.744452
372.000000, 43.863799
371.000000, 43.980884
370.000000, 44.035157
369.000000, 44.097160
368.000000, 44.159387
367.000000, 44.223708
366.000000, 44.302646
365.000000, 44.355287
364.000000, 44.408618
363.000000, 44.419412
362.000000, 44.400301
361.000000, 44.333911
360.000000, 44.237185
359.000000, 44.150250
358.000000, 44.100183
357.000000, 44.013449
356.000000, 43.965065
355.000000, 44.057939
354.000000, 44.148117
353.000000, 44.282412
352.000000, 44.384418
351.000000, 44.551441
350.000000, 44.721823
349.000000, 44.876684
348.000000, 45.012085
347.000000, 45.137175
346.000000, 45.247209
345.000000, 45.265134
344.000000, 45.266161
343.000000, 45.291974
342.000000, 45.305530
341.000000, 45.359346
340.000000, 45.316299
339.000000, 45.310151
338.000000, 45.340541
337.000000, 45.300799
336.000000, 45.450376
335.000000, 45.564454
334.000000, 45.582540
333.000000, 45.710049
332.000000, 45.862586
331.000000, 45.971327
330.000000, 46.025598
329.000000, 46.218411
328.000000, 46.338785
327.000000, 46.427634
326.000000, 46.528677
325.000000, 46.667771
324.000000, 46.838212
323.000000, 46.966450
322.000000, 47.069352
321.000000, 47.249234
320.000000, 47.503262
319.000000, 47.601379
318.000000, 47.777586
317.000000, 48.100308
316.000000, 48.417829
315.000000, 48.595867
314.000000, 48.778899
313.000000, 48.937620
312.000000, 49.150305
311.000000, 49.333206
310.000000, 49.595007
309.000000, 49.784644
308.000000, 49.900762
307.000000, 50.073342
306.000000, 50.163320
305.000000, 50.237884
304.000000, 50.134588
303.000000, 49.995348
302.000000, 49.662156
301.000000, 49.345487
300.000000, 49.168990
299.000000, 48.948969
298.000000, 48.808077
297.000000, 48.754826
296.000000, 48.726013
295.000000, 48.838362
294.000000, 49.029327
293.000000, 49.085218
292.000000, 49.149296
291.000000, 49.189865
290.000000, 49.044667
289.000000, 49.018279
288.000000, 49.101849
287.000000, 49.118996
286.000000, 49.320226
285.000000, 49.512340
284.000000, 49.770720
283.000000, 50.103082
282.000000, 50.368517
281.000000, 50.666795
280.000000, 50.932645
279.000000, 51.331389
278.000000, 51.584744
277.000000, 51.867960
276.000000, 52.209365
275.000000, 52.583028
274.000000, 53.067813
273.000000, 53.473220
272.000000, 54.105825
271.000000, 54.701830
270.000000, 55.229575
269.000000, 55.762985
268.000000, 56.418502
267.000000, 57.172124
266.000000, 57.827080
265.000000, 58.683339
264.000000, 59.486384
263.000000, 60.574820
262.000000, 61.502469
261.000000, 62.446252
260.000000, 63.399716
259.000000, 64.396982
258.000000, 65.295217
257.000000, 66.162291
256.000000, 66.824753
255.000000, 67.481728
254.000000, 67.907576
253.000000, 68.255643
252.000000, 68.290044
251.000000, 68.290658
250.000000, 68.264595
249.000000, 68.195419
248.000000, 68.029215
247.000000, 67.967941
246.000000, 67.960922
245.000000, 68.018609
244.000000, 68.109072
243.000000, 68.054193
242.000000, 68.221366
241.000000, 68.273152
240.000000, 68.255938
239.000000, 68.229010
238.000000, 68.373068
237.000000, 68.559524
236.000000, 68.705446
235.000000, 69.216812
234.000000, 69.725756
233.000000, 70.155953
232.000000, 70.569838
231.000000, 70.944579
230.000000, 71.139079
229.000000, 71.663619
228.000000, 72.143005
227.000000, 72.890439
226.000000, 73.604896
225.000000, 74.498624
224.000000, 75.374236
223.000000, 76.109891
222.000000, 76.856829
221.000000, 77.468902
220.000000, 78.305253
219.000000, 78.963034
218.000000, 79.805705
217.000000, 80.733440
216.000000, 81.895920
215.000000, 82.835179
214.000000, 83.593208
213.000000, 84.692958
212.000000, 86.016401
211.000000, 87.508093
210.000000, 88.834820
209.000000, 90.534239
208.000000, 92.638185
207.000000, 94.733117
206.000000, 97.215761
205.000000, 99.737570
204.000000, 102.881737
203.000000, 106.512942
202.000000, 110.705214
201.000000, 115.396673
200.000000, 120.233684
