nm, %R
585.000000, 87.250357
584.000000, 87.207910
583.000000, 87.238155
582.000000, 87.308036
581.000000, 87.261617
580.000000, 87.226891
579.000000, 87.278368
578.000000, 87.250823
577.000000, 87.233558
576.000000, 87.211877
575.000000, 87.282980
574.000000, 87.222379
573.000000, 87.257254
572.000000, 87.246214
571.000000, 87.256460
570.000000, 87.256734
569.000000, 87.258363
568.000000, 87.264060
567.000000, 87.303250
566.000000, 87.283070
565.000000, 87.282517
564.000000, 87.279403
563.000000, 87.265508
562.000000, 87.259447
561.000000, 87.275079
560.000000, 87.202279
559.000000, 87.273343
558.000000, 87.239528
557.000000, 87.259522
556.000000, 87.248769
555.000000, 87.285698
554.000000, 87.210685
553.000000, 87.264297
552.000000, 87.282148
551.000000, 87.248437
550.000000, 87.183204
549.000000, 87.284133
548.000000, 87.205488
547.000000, 87.255975
546.000000, 87.209970
545.000000, 87.216375
544.000000, 87.215741
543.000000, 87.222817
542.000000, 87.215525
541.000000, 87.278985
540.000000, 87.178686
539.000000, 87.218221
538.000000, 87.253131
537.000000, 87.231409
536.000000, 87.185211
535.000000, 87.234006
534.000000, 87.161469
533.000000, 87.169816
532.000000, 87.194465
531.000000, 87.197383
530.000000, 87.185049
529.000000, 87.158816
528.000000, 87.162758
527.000000, 87.189825
526.000000, 87.156906
525.000000, 87.130772
524.000000, 87.168735
523.000000, 87.220939
522.000000, 87.113084
521.000000, 87.182933
520.000000, 87.177527
519.000000, 87.163555
518.000000, 87.187835
517.000000, 87.207081
516.000000, 87.209161
515.000000, 87.248505
514.000000, 87.264546
513.000000, 87.290364
512.000000, 87.320163
511.000000, 87.350703
510.000000, 87.387660
509.000000, 87.362590
508.000000, 87.401315
507.000000, 87.463335
506.000000, 87.457272
505.000000, 87.473434
504.000000, 87.477873
503.000000, 87.477944
502.000000, 87.500429
501.000000, 87.514994
500.000000, 87.451561
499.000000, 87.463018
498.000000, 87.384241
497.000000, 87.366617
496.000000, 87.363702
495.000000, 87.305114
494.000000, 87.300783
493.000000, 87.236458
492.000000, 87.183904
491.000000, 87.144870
490.000000, 87.064866
489.000000, 87.112007
488.000000, 87.036624
487.000000, 86.965142
486.000000, 86.940387
485.000000, 86.849411
484.000000, 86.808706
483.000000, 86.757977
482.000000, 86.610529
481.000000, 86.634132
480.000000, 86.592803
479.000000, 86.622510
478.000000, 86.685955
477.000000, 86.628811
476.000000, 86.604475
475.000000, 86.612490
474.000000, 86.609225
473.000000, 86.537136
472.000000, 86.537702
471.000000, 86.488822
470.000000, 86.523642
469.000000, 86.516556
468.000000, 86.468496
467.000000, 86.479102
466.000000, 86.512870
465.000000, 86.492823
464.000000, 86.412813
463.000000, 86.391754
462.000000, 86.383980
461.000000, 86.376159
460.000000, 86.331304
459.000000, 86.280139
458.000000, 86.270083
457.000000, 86.209972
456.000000, 86.146779
455.000000, 86.075723
454.000000, 86.009609
453.000000, 85.996136
452.000000, 85.936609
451.000000, 85.880758
450.000000, 85.787822
449.000000, 85.733711
448.000000, 85.677684
447.000000, 85.688807
446.000000, 85.603902
445.000000, 85.495816
444.000000, 85.374085
443.000000, 85.294110
442.000000, 85.289743
441.000000, 85.224111
440.000000, 85.133035
439.000000, 85.031443
438.000000, 84.926628
437.000000, 84.873660
436.000000, 84.812145
435.000000, 84.727389
434.000000, 84.611431
433.000000, 84.518095
432.000000, 84.415611
431.000000, 84.326311
430.000000, 84.187783
429.000000, 84.050464
428.000000, 83.930120
427.000000, 83.807088
426.000000, 83.679886
425.000000, 83.529434
424.000000, 83.388363
423.000000, 83.265624
422.000000, 83.073472
421.000000, 82.919383
420.000000, 82.775152
419.000000, 82.580420
418.000000, 82.390373
417.000000, 82.225798
416.000000, 82.036326
415.000000, 81.844219
414.000000, 81.668942
413.000000, 81.495112
412.000000, 81.294764
411.000000, 81.079583
410.000000, 80.838916
409.000000, 80.615148
408.000000, 80.351820
407.000000, 80.080323
406.000000, 79.818484
405.000000, 79.529717
404.000000, 79.195465
403.000000, 78.833271
402.000000, 78.446966
401.000000, 78.018072
400.000000, 77.501899
399.000000, 76.920329
398.000000, 76.301974
397.000000, 75.590162
396.000000, 74.772811
395.000000, 73.852570
394.000000, 72.778875
393.000000, 71.558465
392.000000, 70.123765
391.000000, 68.497536
390.000000, 66.603869
389.000000, 64.300798
388.000000, 61.670438
387.000000, 58.645458
386.000000, 55.272387
385.000000, 51.704367
384.000000, 48.165187
383.000000, 44.968486
382.000000, 42.506574
381.000000, 40.933161
380.000000, 40.184254
379.000000, 40.044874
378.000000, 40.061301
377.000000, 40.137443
376.000000, 40.281023
375.000000, 40.392646
374.000000, 40.444949
373.000000, 40.557132
372.000000, 40.663503
371.000000, 40.739212
370.000000, 40.840005
369.000000, 40.921383
368.000000, 40.956625
367.000000, 41.012110
366.000000, 41.084200
365.000000, 41.113841
364.000000, 41.108094
363.000000, 41.153080
362.000000, 41.174264
361.000000, 41.141503
360.000000, 41.076736
359.000000, 41.045288
358.000000, 40.942604
357.000000, 40.845553
356.000000, 40.816600
355.000000, 40.803266
354.000000, 40.864571
353.000000, 40.990683
352.000000, 41.126457
351.000000, 41.259299
350.000000, 41.353477
349.000000, 41.549829
348.000000, 41.678181
347.000000, 41.748497
346.000000, 41.883028
345.000000, 41.954821
344.000000, 41.929517
343.000000, 41.890835
342.000000, 41.911054
341.000000, 41.962714
340.000000, 41.966824
339.000000, 41.946268
338.000000, 41.896633
337.000000, 41.981884
336.000000, 42.056486
335.000000, 42.101748
334.000000, 42.212214
333.000000, 42.340340
332.000000, 42.504513
331.000000, 42.520568
330.000000, 42.660736
329.000000, 42.805989
328.000000, 42.924730
327.000000, 43.048852
326.000000, 43.084305
325.000000, 43.228432
324.000000, 43.384340
323.000000, 43.511071
322.000000, 43.694949
321.000000, 43.841491
320.000000, 44.030641
319.000000, 44.156400
318.000000, 44.418850
317.000000, 44.614694
316.000000, 44.917845
315.000000, 45.167599
314.000000, 45.410032
313.000000, 45.623973
312.000000, 45.831512
311.000000, 46.048220
310.000000, 46.193459
309.000000, 46.473749
308.000000, 46.586306
307.000000, 46.701045
306.000000, 46.855717
305.000000, 46.896307
304.000000, 46.921287
303.000000, 46.750953
302.000000, 46.537874
301.000000, 46.230530
300.000000, 45.962026
299.000000, 45.785263
298.000000, 45.756342
297.000000, 45.721526
296.000000, 45.707314
295.000000, 45.723219
294.000000, 45.926379
293.000000, 45.927145
292.000000, 45.979885
291.000000, 45.947327
290.000000, 45.917192
289.000000, 45.954413
288.000000, 45.985351
287.000000, 45.921283
286.000000, 46.172442
285.000000, 46.174957
284.000000, 46.316338
283.000000, 46.754746
282.000000, 47.032562
281.000000, 47.207074
280.000000, 47.612353
279.000000, 47.912610
278.000000, 48.234946
277.000000, 48.411752
276.000000, 48.788407
275.000000, 49.095922
274.000000, 49.574805
273.000000, 50.003842
272.000000, 50.523219
271.000000, 51.056389
270.000000, 51.534723
269.000000, 52.135079
268.000000, 52.666870
267.000000, 53.436623
266.000000, 54.207720
265.000000, 54.979110
264.000000, 55.793313
263.000000, 56.741614
262.000000, 57.679372
261.000000, 58.811719
260.000000, 59.763038
259.000000, 60.766832
258.000000, 61.719803
257.000000, 62.539483
256.000000, 63.475768
255.000000, 64.151638
254.000000, 64.788260
253.000000, 65.104201
252.000000, 65.192375
251.000000, 65.227860
250.000000, 65.167256
249.000000, 65.125279
248.000000, 65.087328
247.000000, 64.929857
246.000000, 64.828234
245.000000, 64.861351
244.000000, 64.868029
243.000000, 64.970597
242.000000, 64.933371
241.000000, 64.950492
240.000000, 64.983417
239.000000, 65.052481
238.000000, 65.038651
237.000000, 65.141946
236.000000, 65.273764
235.000000, 65.619195
234.000000, 66.055648
233.000000, 66.410357
232.000000, 66.678428
231.000000, 66.930900
230.000000, 67.163660
229.000000, 67.516435
228.000000, 68.004396
227.000000, 68.548954
226.000000, 69.215890
225.000000, 69.803627
224.000000, 70.616287
223.000000, 71.292039
222.000000, 71.958210
221.000000, 72.368165
220.000000, 73.014431
219.000000, 73.515440
218.000000, 74.261446
217.000000, 74.938182
216.000000, 75.775443
215.000000, 76.579637
214.000000, 77.413514
213.000000, 78.383202
212.000000, 79.307034
211.000000, 80.414015
210.000000, 81.770387
209.000000, 83.527826
208.000000, 85.126088
207.000000, 87.018791
206.000000, 89.158008
205.000000, 91.694356
204.000000, 94.653081
203.000000, 97.635543
202.000000, 101.528730
201.000000, 105.544199
200.000000, 109.998699
