nm, %R
551.000000, 99.623434
550.000000, 99.620648
549.000000, 99.666346
548.000000, 99.610521
547.000000, 99.652170
546.000000, 99.632073
545.000000, 99.597330
544.000000, 99.614421
543.000000, 99.633697
542.000000, 99.593483
541.000000, 99.597141
540.000000, 99.570313
539.000000, 99.550483
538.000000, 99.609088
537.000000, 99.559026
536.000000, 99.509284
535.000000, 99.583381
534.000000, 99.550102
533.000000, 99.538649
532.000000, 99.512944
531.000000, 99.474607
530.000000, 99.510288
529.000000, 99.524016
528.000000, 99.498304
527.000000, 99.529404
526.000000, 99.480111
525.000000, 99.490680
524.000000, 99.453106
523.000000, 99.461628
522.000000, 99.475505
521.000000, 99.392565
520.000000, 99.444867
519.000000, 99.425673
518.000000, 99.387682
517.000000, 99.396380
516.000000, 99.387905
515.000000, 99.360664
514.000000, 99.404767
513.000000, 99.368705
512.000000, 99.345793
511.000000, 99.321101
510.000000, 99.318455
509.000000, 99.295953
508.000000, 99.304471
507.000000, 99.291768
506.000000, 99.244717
505.000000, 99.254480
504.000000, 99.257009
503.000000, 99.221362
502.000000, 99.245061
501.000000, 99.213162
500.000000, 99.156376
499.000000, 99.169724
498.000000, 99.139334
497.000000, 99.051169
496.000000, 99.123238
495.000000, 99.055302
494.000000, 99.051176
493.000000, 99.021515
492.000000, 98.988578
491.000000, 99.038121
490.000000, 98.975820
489.000000, 98.967323
488.000000, 98.943947
487.000000, 98.905889
486.000000, 98.836275
485.000000, 98.852667
484.000000, 98.880014
483.000000, 98.883713
482.000000, 98.792940
481.000000, 98.837502
480.000000, 98.825705
479.000000, 98.744076
478.000000, 98.765564
477.000000, 98.740444
476.000000, 98.704687
475.000000, 98.660578
474.000000, 98.662815
473.000000, 98.607211
472.000000, 98.604790
471.000000, 98.591431
470.000000, 98.556506
469.000000, 98.509775
468.000000, 98.488833
467.000000, 98.475252
466.000000, 98.460081
465.000000, 98.403684
464.000000, 98.327049
463.000000, 98.335069
462.000000, 98.326013
461.000000, 98.307206
460.000000, 98.296442
459.000000, 98.263415
458.000000, 98.224675
457.000000, 98.199342
456.000000, 98.170121
455.000000, 98.101514
454.000000, 98.105753
453.000000, 98.108574
452.000000, 98.079543
451.000000, 98.028548
450.000000, 97.945768
449.000000, 97.870739
448.000000, 97.904993
447.000000, 97.837438
446.000000, 97.822953
445.000000, 97.787064
444.000000, 97.723809
443.000000, 97.712235
442.000000, 97.677137
441.000000, 97.589740
440.000000, 97.555328
439.000000, 97.491364
438.000000, 97.440344
437.000000, 97.394953
436.000000, 97.350410
435.000000, 97.283608
434.000000, 97.226911
433.000000, 97.169759
432.000000, 97.113611
431.000000, 97.069241
430.000000, 97.011612
429.000000, 96.926983
428.000000, 96.852026
427.000000, 96.778229
426.000000, 96.706089
425.000000, 96.650236
424.000000, 96.592961
423.000000, 96.522631
422.000000, 96.422196
421.000000, 96.382144
420.000000, 96.274213
419.000000, 96.205358
418.000000, 96.148207
417.000000, 96.064207
416.000000, 95.959247
415.000000, 95.889201
414.000000, 95.801259
413.000000, 95.693229
412.000000, 95.637021
411.000000, 95.523843
410.000000, 95.441197
409.000000, 95.369498
408.000000, 95.259967
407.000000, 95.163182
406.000000, 95.077820
405.000000, 94.977941
404.000000, 94.891250
403.000000, 94.792229
402.000000, 94.661939
401.000000, 94.552115
400.000000, 94.466085
399.000000, 94.443809
398.000000, 94.401348
397.000000, 94.273564
396.000000, 94.154795
395.000000, 94.097968
394.000000, 94.094256
393.000000, 93.968915
392.000000, 93.813460
391.000000, 93.733405
390.000000, 93.657394
389.000000, 93.586294
388.000000, 93.501338
387.000000, 93.468519
386.000000, 93.407767
385.000000, 93.320032
384.000000, 93.270608
383.000000, 93.168424
382.000000, 93.052598
381.000000, 92.942427
380.000000, 92.866484
379.000000, 92.787297
378.000000, 92.741613
377.000000, 92.635472
376.000000, 92.407802
375.000000, 92.278297
374.000000, 92.245450
373.000000, 92.120898
372.000000, 91.992696
371.000000, 91.929514
370.000000, 91.839335
369.000000, 91.725361
368.000000, 91.592986
367.000000, 91.432550
366.000000, 91.368903
365.000000, 91.254923
364.000000, 91.038348
363.000000, 90.843351
362.000000, 90.739116
361.000000, 90.530133
360.000000, 90.452455
359.000000, 90.279364
358.000000, 90.161993
357.000000, 90.001608
356.000000, 89.697510
355.000000, 89.539424
354.000000, 89.359171
353.000000, 89.217008
352.000000, 89.048572
351.000000, 88.863634
350.000000, 88.668335
349.000000, 88.433935
348.000000, 88.238888
347.000000, 88.078991
346.000000, 87.916710
345.000000, 87.670466
344.000000, 87.402983
343.000000, 87.262945
342.000000, 87.108872
341.000000, 86.841495
340.000000, 86.668394
339.000000, 86.404058
338.000000, 86.254449
337.000000, 86.227073
336.000000, 85.924346
335.000000, 85.654186
334.000000, 85.536088
333.000000, 85.424207
332.000000, 85.272464
331.000000, 85.104636
330.000000, 85.005534
329.000000, 84.978244
328.000000, 84.880352
327.000000, 84.897727
326.000000, 84.668714
325.000000, 84.495206
324.000000, 84.539288
323.000000, 84.479170
322.000000, 84.465994
321.000000, 84.310475
320.000000, 84.311925
319.000000, 84.265510
318.000000, 84.001073
317.000000, 84.038984
316.000000, 84.094892
315.000000, 83.915312
314.000000, 83.947283
313.000000, 83.997595
312.000000, 83.992736
311.000000, 83.934135
310.000000, 83.983151
309.000000, 84.040242
308.000000, 84.100580
307.000000, 83.942109
306.000000, 83.922672
305.000000, 83.977868
304.000000, 83.999704
303.000000, 83.879101
302.000000, 83.769076
301.000000, 83.775148
300.000000, 83.649697
299.000000, 83.371977
298.000000, 83.274760
297.000000, 83.248118
296.000000, 83.065300
295.000000, 82.837992
294.000000, 82.749088
293.000000, 82.467808
292.000000, 82.092093
291.000000, 81.523924
290.000000, 80.833632
289.000000, 80.162997
288.000000, 78.981508
287.000000, 77.744539
286.000000, 76.521495
285.000000, 75.374122
284.000000, 74.643977
283.000000, 74.173253
282.000000, 74.048651
281.000000, 73.966658
280.000000, 73.944033
279.000000, 73.773355
278.000000, 73.462526
277.000000, 73.155911
276.000000, 72.954304
275.000000, 72.880358
274.000000, 72.970488
273.000000, 73.067541
272.000000, 73.421558
271.000000, 73.616030
270.000000, 73.808603
269.000000, 74.058454
268.000000, 74.106075
267.000000, 74.416172
266.000000, 74.352671
265.000000, 74.664466
264.000000, 74.946123
263.000000, 75.194273
262.000000, 75.393486
261.000000, 75.566322
260.000000, 75.424423
259.000000, 75.413347
258.000000, 75.420097
257.000000, 75.197968
256.000000, 75.078985
255.000000, 74.640099
254.000000, 74.379347
253.000000, 73.857716
252.000000, 73.431600
251.000000, 72.753920
250.000000, 72.175177
249.000000, 71.544378
248.000000, 71.104402
247.000000, 70.303154
246.000000, 69.821653
245.000000, 69.128302
244.000000, 68.463167
243.000000, 67.872197
242.000000, 67.098457
241.000000, 66.295576
240.000000, 65.477782
239.000000, 64.498029
238.000000, 63.708504
237.000000, 62.674948
236.000000, 61.687841
235.000000, 60.967124
234.000000, 60.429722
233.000000, 60.008822
232.000000, 59.641181
231.000000, 59.238259
230.000000, 58.636127
229.000000, 58.281401
228.000000, 57.987893
227.000000, 57.929263
226.000000, 57.823059
225.000000, 57.688468
224.000000, 57.210350
223.000000, 56.762119
222.000000, 56.394154
221.000000, 55.968663
220.000000, 55.809953
219.000000, 55.706413
218.000000, 55.584907
217.000000, 55.429171
216.000000, 55.330067
215.000000, 55.161453
214.000000, 54.694591
213.000000, 54.210580
212.000000, 53.473216
211.000000, 52.498522
210.000000, 51.488751
209.000000, 50.161265
208.000000, 48.597386
207.000000, 46.977497
206.000000, 45.659649
205.000000, 44.723227
204.000000, 44.385079
203.000000, 44.695181
202.000000, 45.558077
201.000000, 46.674305
200.000000, 47.995802
