nm, %R
416.000000, 86.258035
415.000000, 86.037886
414.000000, 85.839082
413.000000, 85.744987
412.000000, 85.650211
411.000000, 85.537588
410.000000, 85.382519
409.000000, 85.259964
408.000000, 85.203054
407.000000, 85.138445
406.000000, 84.992413
405.000000, 84.819491
404.000000, 84.590791
403.000000, 84.276063
402.000000, 83.938897
401.000000, 83.530888
400.000000, 82.983524
399.000000, 82.373484
398.000000, 81.689099
397.000000, 80.917460
396.000000, 80.025126
395.000000, 79.006684
394.000000, 77.811817
393.000000, 76.370185
392.000000, 74.692111
391.000000, 72.677144
390.000000, 70.289114
389.000000, 67.441806
388.000000, 63.974425
387.000000, 59.969381
386.000000, 55.563161
385.000000, 50.880687
384.000000, 46.195581
383.000000, 41.961146
382.000000, 38.613759
381.000000, 36.375767
380.000000, 35.244672
379.000000, 34.868656
378.000000, 34.887718
377.000000, 34.962973
376.000000, 35.053688
375.000000, 35.190324
374.000000, 35.238748
373.000000, 35.233772
372.000000, 35.339064
371.000000, 35.494860
370.000000, 35.661265
369.000000, 35.834267
368.000000, 36.049176
367.000000, 36.364339
366.000000, 36.707236
365.000000, 37.100511
364.000000, 37.602407
363.000000, 38.181984
362.000000, 38.747101
361.000000, 39.041782
360.000000, 39.111854
359.000000, 39.150531
358.000000, 39.460722
357.000000, 40.146632
356.000000, 41.024800
355.000000, 41.806555
354.000000, 42.311322
353.000000, 42.587990
352.000000, 42.753084
351.000000, 42.802340
350.000000, 42.926285
349.000000, 42.989270
348.000000, 43.167407
347.000000, 43.510558
346.000000, 43.972966
345.000000, 44.537318
344.000000, 45.310824
343.000000, 46.223796
342.000000, 47.193061
341.000000, 48.441385
340.000000, 49.793062
339.000000, 51.209785
338.000000, 52.969223
337.000000, 54.951768
336.000000, 57.141915
335.000000, 59.553653
334.000000, 62.239784
333.000000, 65.302748
332.000000, 68.688689
331.000000, 72.443785
330.000000, 76.555285
329.000000, 80.920740
328.000000, 86.091959
327.000000, 91.541562
326.000000, 97.336585
325.000000, 103.926211
324.000000, 110.850930
323.000000, 118.553296
322.000000, 126.504813
321.000000, 135.034881
320.000000, 143.351150
319.000000, 151.900614
318.000000, 160.780192
317.000000, 169.023038
316.000000, 176.412884
315.000000, 184.013083
314.000000, 189.665484
313.000000, 194.269107
312.000000, 197.811627
311.000000, 200.760732
310.000000, 203.054415
309.000000, 202.775356
308.000000, 201.959918
307.000000, 200.757807
306.000000, 198.844728
305.000000, 195.361702
304.000000, 191.272406
303.000000, 186.740963
302.000000, 181.989270
301.000000, 177.565337
300.000000, 173.712305
299.000000, 169.847652
298.000000, 166.525749
297.000000, 163.781758
296.000000, 161.318292
295.000000, 158.892849
294.000000, 156.272609
293.000000, 153.799682
292.000000, 151.643772
291.000000, 148.916844
290.000000, 146.683558
289.000000, 144.214350
288.000000, 142.351522
287.000000, 141.054730
286.000000, 140.009993
285.000000, 138.853216
284.000000, 138.437375
283.000000, 138.148002
282.000000, 137.934771
281.000000, 137.969630
280.000000, 137.678900
279.000000, 137.424551
278.000000, 137.486396
277.000000, 137.664940
276.000000, 137.895443
275.000000, 138.382414
274.000000, 139.347490
273.000000, 140.353315
272.000000, 141.527595
271.000000, 142.653993
270.000000, 143.716374
269.000000, 144.921706
268.000000, 146.062032
267.000000, 147.524741
266.000000, 149.316974
265.000000, 150.653794
264.000000, 152.230056
263.000000, 154.154062
262.000000, 155.850101
261.000000, 157.674228
260.000000, 158.964326
259.000000, 159.809591
258.000000, 160.467981
257.000000, 160.728177
256.000000, 160.432492
255.000000, 159.742534
254.000000, 158.924488
253.000000, 158.074904
252.000000, 157.384696
251.000000, 156.520898
250.000000, 156.123770
249.000000, 155.251536
248.000000, 154.722109
247.000000, 154.656419
246.000000, 154.343942
245.000000, 153.705897
244.000000, 154.015130
243.000000, 154.038348
242.000000, 154.019563
241.000000, 153.507301
240.000000, 153.746670
239.000000, 153.900090
238.000000, 153.822966
237.000000, 154.074440
236.000000, 154.816877
235.000000, 155.295758
234.000000, 155.789182
233.000000, 156.505937
232.000000, 157.377532
231.000000, 157.660488
230.000000, 158.087685
229.000000, 159.421409
228.000000, 161.114308
227.000000, 162.544417
226.000000, 164.901003
225.000000, 167.089239
224.000000, 170.130963
223.000000, 172.612693
222.000000, 175.228811
221.000000, 178.039221
220.000000, 180.868341
219.000000, 183.445463
218.000000, 186.777131
217.000000, 190.140993
216.000000, 193.590592
215.000000, 197.032655
214.000000, 200.238915
213.000000, 203.495512
212.000000, 206.510292
211.000000, 210.063373
210.000000, 213.486362
209.000000, 216.881276
208.000000, 220.485752
207.000000, 224.167920
206.000000, 227.140284
205.000000, 230.955562
204.000000, 235.030436
203.000000, 238.770728
202.000000, 243.761026
201.000000, 248.489641
200.000000, 254.531251
