nm, %R
547.000000, 99.724830
546.000000, 99.732398
545.000000, 99.698517
544.000000, 99.722909
543.000000, 99.726722
542.000000, 99.721741
541.000000, 99.773038
540.000000, 99.665833
539.000000, 99.688274
538.000000, 99.739886
537.000000, 99.691890
536.000000, 99.681131
535.000000, 99.713954
534.000000, 99.694607
533.000000, 99.701696
532.000000, 99.765669
531.000000, 99.685236
530.000000, 99.697917
529.000000, 99.729348
528.000000, 99.726451
527.000000, 99.725234
526.000000, 99.739947
525.000000, 99.693176
524.000000, 99.716587
523.000000, 99.747791
522.000000, 99.747366
521.000000, 99.698401
520.000000, 99.735886
519.000000, 99.732448
518.000000, 99.681151
517.000000, 99.699989
516.000000, 99.679775
515.000000, 99.695711
514.000000, 99.711318
513.000000, 99.701704
512.000000, 99.707386
511.000000, 99.742543
510.000000, 99.711725
509.000000, 99.684641
508.000000, 99.718618
507.000000, 99.689258
506.000000, 99.681278
505.000000, 99.689498
504.000000, 99.715729
503.000000, 99.679103
502.000000, 99.734166
501.000000, 99.703937
500.000000, 99.700806
499.000000, 99.676421
498.000000, 99.708215
497.000000, 99.665791
496.000000, 99.683023
495.000000, 99.672206
494.000000, 99.670359
493.000000, 99.696501
492.000000, 99.691022
491.000000, 99.707148
490.000000, 99.699773
489.000000, 99.701295
488.000000, 99.725791
487.000000, 99.685166
486.000000, 99.723136
485.000000, 99.680303
484.000000, 99.711380
483.000000, 99.684166
482.000000, 99.683412
481.000000, 99.673461
480.000000, 99.630021
479.000000, 99.667797
478.000000, 99.708585
477.000000, 99.706367
476.000000, 99.749527
475.000000, 99.738303
474.000000, 99.680498
473.000000, 99.696469
472.000000, 99.749050
471.000000, 99.715005
470.000000, 99.684286
469.000000, 99.702029
468.000000, 99.676937
467.000000, 99.652168
466.000000, 99.702000
465.000000, 99.705193
464.000000, 99.679822
463.000000, 99.651802
462.000000, 99.627005
461.000000, 99.671824
460.000000, 99.717583
459.000000, 99.716651
458.000000, 99.692315
457.000000, 99.663927
456.000000, 99.664367
455.000000, 99.699850
454.000000, 99.672120
453.000000, 99.704718
452.000000, 99.731134
451.000000, 99.668372
450.000000, 99.624439
449.000000, 99.650937
448.000000, 99.641583
447.000000, 99.678791
446.000000, 99.684936
445.000000, 99.652060
444.000000, 99.627865
443.000000, 99.614113
442.000000, 99.665738
441.000000, 99.702929
440.000000, 99.702290
439.000000, 99.615549
438.000000, 99.634025
437.000000, 99.654996
436.000000, 99.634111
435.000000, 99.608387
434.000000, 99.645561
433.000000, 99.631768
432.000000, 99.623474
431.000000, 99.614918
430.000000, 99.613548
429.000000, 99.630030
428.000000, 99.630765
427.000000, 99.622942
426.000000, 99.604655
425.000000, 99.590568
424.000000, 99.580959
423.000000, 99.567764
422.000000, 99.571921
421.000000, 99.597281
420.000000, 99.619278
419.000000, 99.556257
418.000000, 99.558999
417.000000, 99.551708
416.000000, 99.501335
415.000000, 99.484909
414.000000, 99.526429
413.000000, 99.518386
412.000000, 99.501645
411.000000, 99.495473
410.000000, 99.480879
409.000000, 99.523170
408.000000, 99.527302
407.000000, 99.449906
406.000000, 99.442170
405.000000, 99.458494
404.000000, 99.428581
403.000000, 99.471777
402.000000, 99.451068
401.000000, 99.406916
400.000000, 99.432526
399.000000, 99.434116
398.000000, 99.440855
397.000000, 99.441123
396.000000, 99.404089
395.000000, 99.392777
394.000000, 99.414177
393.000000, 99.417777
392.000000, 99.431336
391.000000, 99.405554
390.000000, 99.410217
389.000000, 99.426422
388.000000, 99.423308
387.000000, 99.467954
386.000000, 99.452907
385.000000, 99.398932
384.000000, 99.424505
383.000000, 99.457540
382.000000, 99.407077
381.000000, 99.385112
380.000000, 99.401211
379.000000, 99.401277
378.000000, 99.473413
377.000000, 99.496958
376.000000, 99.482370
375.000000, 99.480494
374.000000, 99.415042
373.000000, 99.318956
372.000000, 99.383169
371.000000, 99.395406
370.000000, 99.333900
369.000000, 99.233824
368.000000, 99.170308
367.000000, 99.255592
366.000000, 99.259101
365.000000, 99.067379
364.000000, 98.946739
363.000000, 99.005432
362.000000, 98.971656
361.000000, 98.749560
360.000000, 98.647189
359.000000, 98.622627
358.000000, 98.672919
357.000000, 98.513317
356.000000, 98.279108
355.000000, 98.258118
354.000000, 98.162747
353.000000, 97.961404
352.000000, 97.684761
351.000000, 97.529727
350.000000, 97.281666
349.000000, 97.081428
348.000000, 96.819686
347.000000, 96.603339
346.000000, 96.432532
345.000000, 96.097459
344.000000, 95.742718
343.000000, 95.383698
342.000000, 95.125355
341.000000, 94.828492
340.000000, 94.397506
339.000000, 94.039524
338.000000, 93.652755
337.000000, 93.346342
336.000000, 93.001438
335.000000, 92.708370
334.000000, 92.220515
333.000000, 91.878118
332.000000, 91.555243
331.000000, 91.389599
330.000000, 91.097892
329.000000, 90.806757
328.000000, 90.551514
327.000000, 90.356809
326.000000, 90.025805
325.000000, 89.846603
