nm, %R
678.000000, 99.121561
677.000000, 99.140241
676.000000, 99.156348
675.000000, 99.119110
674.000000, 99.118854
673.000000, 99.097598
672.000000, 99.036716
671.000000, 99.012172
670.000000, 99.060143
669.000000, 99.076168
668.000000, 99.011262
667.000000, 98.989846
666.000000, 98.980910
665.000000, 98.946975
664.000000, 98.962118
663.000000, 99.016280
662.000000, 99.007373
661.000000, 98.978770
660.000000, 98.987599
659.000000, 98.947101
658.000000, 98.890666
657.000000, 98.908815
656.000000, 98.903619
655.000000, 98.850705
654.000000, 98.866473
653.000000, 98.924856
652.000000, 98.908962
651.000000, 98.872307
650.000000, 98.877925
649.000000, 98.859686
648.000000, 98.854806
647.000000, 98.870526
646.000000, 98.881822
645.000000, 98.892507
644.000000, 98.841233
643.000000, 98.880317
642.000000, 98.871707
641.000000, 98.864575
640.000000, 98.856208
639.000000, 98.875994
638.000000, 98.883217
637.000000, 98.853693
636.000000, 98.828686
635.000000, 98.864814
634.000000, 98.844083
633.000000, 98.853131
632.000000, 98.865281
631.000000, 98.838307
630.000000, 98.836256
629.000000, 98.869202
628.000000, 98.845201
627.000000, 98.834263
626.000000, 98.832275
625.000000, 98.845258
624.000000, 98.824008
623.000000, 98.883574
622.000000, 98.885160
621.000000, 98.850284
620.000000, 98.868892
619.000000, 98.874037
618.000000, 98.842935
617.000000, 98.849460
616.000000, 98.829423
615.000000, 98.824391
614.000000, 98.835864
613.000000, 98.816330
612.000000, 98.850739
611.000000, 98.858299
610.000000, 98.843312
609.000000, 98.832205
608.000000, 98.912908
607.000000, 98.874167
606.000000, 98.839894
605.000000, 98.849430
604.000000, 98.862254
603.000000, 98.819031
602.000000, 98.868817
601.000000, 98.873876
600.000000, 98.844702
599.000000, 98.830302
598.000000, 98.790130
597.000000, 98.814221
596.000000, 98.822096
595.000000, 98.807974
594.000000, 98.859242
593.000000, 98.875991
592.000000, 98.820334
591.000000, 98.821807
590.000000, 98.824496
589.000000, 98.864591
588.000000, 98.866038
587.000000, 98.816446
586.000000, 98.868193
585.000000, 98.824926
584.000000, 98.836023
583.000000, 98.840033
582.000000, 98.834425
581.000000, 98.849071
580.000000, 98.860789
579.000000, 98.810376
578.000000, 98.824077
577.000000, 98.859144
576.000000, 98.864282
575.000000, 98.848073
574.000000, 98.845483
573.000000, 98.857048
572.000000, 98.874335
571.000000, 98.867338
570.000000, 98.906952
569.000000, 98.910062
568.000000, 98.883994
567.000000, 98.886846
566.000000, 98.890662
565.000000, 98.886161
564.000000, 98.857177
563.000000, 98.887899
562.000000, 98.896050
561.000000, 98.903846
560.000000, 98.846837
559.000000, 98.929250
558.000000, 98.929662
557.000000, 98.894726
556.000000, 98.891837
555.000000, 98.901942
554.000000, 98.867905
553.000000, 98.843422
552.000000, 98.868068
551.000000, 98.910331
550.000000, 98.877071
549.000000, 98.945179
548.000000, 98.908211
547.000000, 98.883677
546.000000, 98.903131
545.000000, 98.892077
544.000000, 98.854635
543.000000, 98.907708
542.000000, 98.911333
541.000000, 98.908488
540.000000, 98.877289
539.000000, 98.866856
538.000000, 98.888332
537.000000, 98.901932
536.000000, 98.872819
535.000000, 98.921576
534.000000, 98.916482
533.000000, 98.928835
532.000000, 98.949879
531.000000, 98.876467
530.000000, 98.918246
529.000000, 98.889291
528.000000, 98.933358
527.000000, 98.928756
526.000000, 98.907433
525.000000, 98.902668
524.000000, 98.886613
523.000000, 98.928723
522.000000, 98.921670
521.000000, 98.931505
520.000000, 98.912663
519.000000, 98.928702
518.000000, 98.900735
517.000000, 98.952868
516.000000, 98.904483
515.000000, 98.916116
514.000000, 98.906218
513.000000, 98.909725
512.000000, 98.949873
511.000000, 98.942059
510.000000, 98.930547
509.000000, 98.914953
508.000000, 98.941872
507.000000, 98.907284
506.000000, 98.921108
505.000000, 98.952430
504.000000, 98.941754
503.000000, 98.921889
502.000000, 98.960593
501.000000, 98.948732
500.000000, 98.972134
499.000000, 98.920619
498.000000, 98.952531
497.000000, 98.956174
496.000000, 98.943227
495.000000, 98.917219
494.000000, 98.939245
493.000000, 98.958109
492.000000, 98.899856
491.000000, 98.943205
490.000000, 98.922526
489.000000, 98.903263
488.000000, 98.906710
487.000000, 98.904901
486.000000, 98.931640
485.000000, 98.861107
484.000000, 98.934177
483.000000, 98.914672
482.000000, 98.928437
481.000000, 98.863430
480.000000, 98.855364
479.000000, 98.913524
478.000000, 98.907309
477.000000, 98.899784
476.000000, 98.925492
475.000000, 98.938856
474.000000, 98.911986
473.000000, 98.928879
472.000000, 98.962062
471.000000, 98.914023
470.000000, 98.905846
469.000000, 98.920718
468.000000, 98.904198
467.000000, 98.911348
466.000000, 98.941221
465.000000, 98.923755
464.000000, 98.893246
463.000000, 98.932646
462.000000, 98.884640
461.000000, 98.917927
460.000000, 98.965287
459.000000, 98.924543
458.000000, 98.936570
457.000000, 98.911165
456.000000, 98.923180
455.000000, 98.894915
454.000000, 98.901351
453.000000, 98.928367
452.000000, 98.908748
451.000000, 98.882899
450.000000, 98.830792
449.000000, 98.869921
448.000000, 98.878405
447.000000, 98.901123
446.000000, 98.923954
445.000000, 98.918064
444.000000, 98.873801
443.000000, 98.864103
442.000000, 98.862331
441.000000, 98.933846
440.000000, 98.986516
439.000000, 98.881210
438.000000, 98.890280
437.000000, 98.925434
436.000000, 98.926550
435.000000, 98.901977
434.000000, 98.868661
433.000000, 98.845343
432.000000, 98.857455
431.000000, 98.838769
430.000000, 98.864310
429.000000, 98.883378
428.000000, 98.856649
427.000000, 98.845153
426.000000, 98.857226
425.000000, 98.863655
424.000000, 98.819668
423.000000, 98.806567
422.000000, 98.834936
421.000000, 98.865148
420.000000, 98.836613
419.000000, 98.761308
418.000000, 98.769821
417.000000, 98.814677
416.000000, 98.761947
415.000000, 98.747263
414.000000, 98.806459
413.000000, 98.796464
412.000000, 98.769710
411.000000, 98.768516
410.000000, 98.783639
409.000000, 98.767608
408.000000, 98.793083
407.000000, 98.741268
406.000000, 98.708736
405.000000, 98.757540
404.000000, 98.764315
403.000000, 98.772413
402.000000, 98.743339
401.000000, 98.719858
400.000000, 98.713987
399.000000, 98.727103
398.000000, 98.700480
397.000000, 98.690318
396.000000, 98.732313
395.000000, 98.740777
394.000000, 98.749128
393.000000, 98.779235
392.000000, 98.786711
391.000000, 98.836752
