nm, %R
514.000000, 99.092565
513.000000, 99.049660
512.000000, 99.041239
511.000000, 99.031593
510.000000, 99.018644
509.000000, 98.972205
508.000000, 98.978238
507.000000, 98.942762
506.000000, 98.930265
505.000000, 98.944888
504.000000, 98.904018
503.000000, 98.858009
502.000000, 98.860125
501.000000, 98.851516
500.000000, 98.778828
499.000000, 98.793397
498.000000, 98.817117
497.000000, 98.754977
496.000000, 98.767203
495.000000, 98.748742
494.000000, 98.712136
493.000000, 98.680202
492.000000, 98.632720
491.000000, 98.697823
490.000000, 98.651488
489.000000, 98.609603
488.000000, 98.591869
487.000000, 98.548993
486.000000, 98.515761
485.000000, 98.481295
484.000000, 98.451260
483.000000, 98.463505
482.000000, 98.415876
481.000000, 98.426578
480.000000, 98.409341
479.000000, 98.362335
478.000000, 98.339355
477.000000, 98.323797
476.000000, 98.261966
475.000000, 98.256991
474.000000, 98.229482
473.000000, 98.173291
472.000000, 98.179664
471.000000, 98.127195
470.000000, 98.084616
469.000000, 98.039011
468.000000, 98.003078
467.000000, 97.969931
466.000000, 97.938233
465.000000, 97.894604
464.000000, 97.828785
463.000000, 97.796873
462.000000, 97.784586
461.000000, 97.758576
460.000000, 97.704112
459.000000, 97.674591
458.000000, 97.655455
457.000000, 97.572463
456.000000, 97.538304
455.000000, 97.498607
454.000000, 97.440457
453.000000, 97.463267
452.000000, 97.407270
451.000000, 97.328258
450.000000, 97.255498
449.000000, 97.229568
448.000000, 97.157818
447.000000, 97.100004
446.000000, 97.094340
445.000000, 97.069664
444.000000, 96.951638
443.000000, 96.905247
442.000000, 96.813992
441.000000, 96.752795
440.000000, 96.710563
439.000000, 96.621139
438.000000, 96.541221
437.000000, 96.458049
436.000000, 96.421604
435.000000, 96.351505
434.000000, 96.232516
433.000000, 96.109234
432.000000, 96.004507
431.000000, 95.927449
430.000000, 95.865236
429.000000, 95.743430
428.000000, 95.624106
427.000000, 95.534083
426.000000, 95.432128
425.000000, 95.324282
424.000000, 95.207518
423.000000, 95.057846
422.000000, 94.926554
421.000000, 94.835038
420.000000, 94.677201
419.000000, 94.521999
418.000000, 94.430120
417.000000, 94.286936
416.000000, 94.113278
415.000000, 93.965502
414.000000, 93.814064
413.000000, 93.637973
412.000000, 93.459835
411.000000, 93.303974
410.000000, 93.157356
409.000000, 92.969701
408.000000, 92.775828
407.000000, 92.586874
406.000000, 92.405321
405.000000, 92.213370
404.000000, 92.001831
403.000000, 91.757596
402.000000, 91.535582
401.000000, 91.301336
400.000000, 91.050946
399.000000, 90.845878
398.000000, 90.661101
397.000000, 90.416934
396.000000, 90.163794
395.000000, 89.954679
394.000000, 89.762176
393.000000, 89.514948
392.000000, 89.228599
391.000000, 88.947944
390.000000, 88.684891
389.000000, 88.436938
388.000000, 88.167028
387.000000, 87.912781
386.000000, 87.592505
385.000000, 87.261214
384.000000, 86.968349
383.000000, 86.639492
382.000000, 86.314854
381.000000, 85.978827
380.000000, 85.648262
379.000000, 85.300785
378.000000, 85.029014
377.000000, 84.658690
376.000000, 84.039545
375.000000, 83.574225
374.000000, 83.270141
373.000000, 82.878550
372.000000, 82.457472
371.000000, 82.048416
370.000000, 81.654134
369.000000, 81.219686
368.000000, 80.735793
367.000000, 80.316542
366.000000, 79.793594
365.000000, 79.300923
364.000000, 78.758037
363.000000, 78.160358
362.000000, 77.682722
361.000000, 77.171099
360.000000, 76.646844
359.000000, 76.014358
358.000000, 75.503122
357.000000, 74.872008
356.000000, 74.211572
355.000000, 73.657495
354.000000, 73.000449
353.000000, 72.331197
352.000000, 71.724050
351.000000, 71.118428
350.000000, 70.421392
349.000000, 69.724760
348.000000, 69.105967
347.000000, 68.382649
346.000000, 67.756579
345.000000, 67.075308
344.000000, 66.364815
343.000000, 65.686903
342.000000, 65.058724
341.000000, 64.377739
340.000000, 63.692032
339.000000, 62.996461
338.000000, 62.444694
337.000000, 61.775612
336.000000, 61.050870
335.000000, 60.365496
334.000000, 59.779165
333.000000, 59.110386
332.000000, 58.552919
331.000000, 57.919586
330.000000, 57.331670
329.000000, 56.801244
328.000000, 56.211482
327.000000, 55.655810
326.000000, 55.035351
325.000000, 54.492299
324.000000, 54.019859
323.000000, 53.424318
322.000000, 52.934198
321.000000, 52.297695
320.000000, 51.729477
319.000000, 51.238132
318.000000, 50.567567
317.000000, 50.058185
316.000000, 49.596889
315.000000, 49.091857
314.000000, 48.539201
313.000000, 47.988433
312.000000, 47.483636
311.000000, 46.853822
310.000000, 46.350445
309.000000, 45.897868
308.000000, 45.304253
307.000000, 44.649404
306.000000, 44.044955
305.000000, 43.514467
304.000000, 42.942338
303.000000, 42.328779
302.000000, 41.608120
301.000000, 40.900414
300.000000, 39.959843
299.000000, 38.839362
298.000000, 37.655484
297.000000, 36.430998
296.000000, 35.110979
295.000000, 33.897569
294.000000, 32.863618
293.000000, 31.847682
292.000000, 30.802056
291.000000, 29.650670
290.000000, 28.220132
289.000000, 26.703557
288.000000, 25.191703
287.000000, 23.715992
286.000000, 22.312978
285.000000, 20.970656
284.000000, 19.749092
283.000000, 18.576149
282.000000, 17.482132
