nm, %R
546.000000, 94.301918
545.000000, 94.239760
544.000000, 94.161678
543.000000, 94.327191
542.000000, 94.219795
541.000000, 94.231970
540.000000, 94.278899
539.000000, 94.227532
538.000000, 94.218440
537.000000, 94.296174
536.000000, 94.236195
535.000000, 94.254376
534.000000, 94.318044
533.000000, 94.267990
532.000000, 94.285230
531.000000, 94.321974
530.000000, 94.260805
529.000000, 94.329009
528.000000, 94.297814
527.000000, 94.258181
526.000000, 94.347026
525.000000, 94.314602
524.000000, 94.283890
523.000000, 94.402005
522.000000, 94.308445
521.000000, 94.318709
520.000000, 94.377549
519.000000, 94.283781
518.000000, 94.310668
517.000000, 94.386766
516.000000, 94.309606
515.000000, 94.361793
514.000000, 94.382947
513.000000, 94.397797
512.000000, 94.384464
511.000000, 94.404007
510.000000, 94.387141
509.000000, 94.436394
508.000000, 94.438251
507.000000, 94.440684
506.000000, 94.413919
505.000000, 94.453785
504.000000, 94.471918
503.000000, 94.457373
502.000000, 94.464902
501.000000, 94.455335
500.000000, 94.476627
499.000000, 94.496210
498.000000, 94.459264
497.000000, 94.500429
496.000000, 94.456995
495.000000, 94.465472
494.000000, 94.419499
493.000000, 94.427929
492.000000, 94.387916
491.000000, 94.399096
490.000000, 94.435907
489.000000, 94.428873
488.000000, 94.434364
487.000000, 94.424957
486.000000, 94.417085
485.000000, 94.476070
484.000000, 94.407154
483.000000, 94.389962
482.000000, 94.384445
481.000000, 94.435183
480.000000, 94.402803
479.000000, 94.420190
478.000000, 94.416068
477.000000, 94.398665
476.000000, 94.434662
475.000000, 94.456022
474.000000, 94.425388
473.000000, 94.437415
472.000000, 94.409812
471.000000, 94.409172
470.000000, 94.411299
469.000000, 94.439245
468.000000, 94.395689
467.000000, 94.437032
466.000000, 94.438097
465.000000, 94.440269
464.000000, 94.446997
463.000000, 94.464155
462.000000, 94.446931
461.000000, 94.437362
460.000000, 94.452146
459.000000, 94.414775
458.000000, 94.401712
457.000000, 94.416515
456.000000, 94.405737
455.000000, 94.391166
454.000000, 94.368634
453.000000, 94.407886
452.000000, 94.399183
451.000000, 94.382783
450.000000, 94.340418
449.000000, 94.324521
448.000000, 94.325392
447.000000, 94.318934
446.000000, 94.302169
445.000000, 94.309153
444.000000, 94.306990
443.000000, 94.282285
442.000000, 94.216715
441.000000, 94.221553
440.000000, 94.196704
439.000000, 94.187106
438.000000, 94.132615
437.000000, 94.120100
436.000000, 94.086700
435.000000, 94.021877
434.000000, 93.996502
433.000000, 94.014778
432.000000, 93.958445
431.000000, 93.908743
430.000000, 93.879179
429.000000, 93.830251
428.000000, 93.796623
427.000000, 93.719527
426.000000, 93.624254
425.000000, 93.601830
424.000000, 93.562875
423.000000, 93.500253
422.000000, 93.454969
421.000000, 93.390158
420.000000, 93.315512
419.000000, 93.216217
418.000000, 93.152602
417.000000, 93.076929
416.000000, 92.976576
415.000000, 92.842401
414.000000, 92.772524
413.000000, 92.717083
412.000000, 92.609703
411.000000, 92.526062
410.000000, 92.426009
409.000000, 92.327181
408.000000, 92.199378
407.000000, 92.042499
406.000000, 91.889386
405.000000, 91.695628
404.000000, 91.474947
403.000000, 91.220629
402.000000, 90.908984
401.000000, 90.574364
400.000000, 90.122857
399.000000, 89.587907
398.000000, 89.023579
397.000000, 88.322548
396.000000, 87.461361
395.000000, 86.455309
394.000000, 85.308522
393.000000, 83.969984
392.000000, 82.304314
391.000000, 80.329376
390.000000, 77.951437
389.000000, 75.126962
388.000000, 71.771712
387.000000, 67.808377
386.000000, 63.347077
385.000000, 58.428455
384.000000, 53.427499
383.000000, 48.874569
382.000000, 45.160970
381.000000, 42.558899
380.000000, 41.125183
379.000000, 40.542366
378.000000, 40.337468
377.000000, 40.306778
376.000000, 40.376655
375.000000, 40.483613
374.000000, 40.601180
373.000000, 40.706803
372.000000, 40.789876
371.000000, 40.848247
370.000000, 40.869705
369.000000, 40.886586
368.000000, 40.938213
367.000000, 40.989492
366.000000, 40.995353
365.000000, 40.995641
364.000000, 41.019609
363.000000, 40.973153
362.000000, 40.926233
361.000000, 40.861319
360.000000, 40.767807
359.000000, 40.679525
358.000000, 40.640697
357.000000, 40.604051
356.000000, 40.656858
355.000000, 40.780295
354.000000, 40.860248
353.000000, 40.970742
