CH,A1,sigma1,p,p_err,Qavg,Qavg_err,Qpeak,Qpeak_err,Qap,Qap_err
T0,70.24207133348084,8.167355661742395,0.147573108669726,0.00417738181890347,451.4616776693369,0.30198578732801407,445.45736123047243,1.4821632941430771,0.01347899251744078,0.0034396015687116976
T1,66.56521189198087,8.28177932126869,0.15142256320866773,0.005489020826993624,452.4577912121605,0.8749879247884035,446.2980905099391,1.199631068568321,0.013801763514567966,0.0033570344851024205
T2,58.75998061292502,8.379576668399709,0.13078653445662558,0.0033630391223459658,430.6098114114838,1.1406576591863715,428.7797820546161,1.372661158458416,0.004267993579591511,0.004172888508915162
T3,72.29070465909895,7.693449694756788,0.15610212722713804,0.0035527740935767612,450.5138949484395,0.7849752385032441,444.45924107684556,0.5274542275442142,0.01362251768446665,0.0021368668777821532
B0,62.406323013863684,8.556206496223169,0.1365561171985316,0.005544963083257483,449.53549871132833,0.4528269565411606,443.5874788280567,0.3784259068814475,0.013408899410294772,0.0013377314284710865
B1,59.92478705890749,7.568390087151553,0.11931596870964177,0.003504853065088043,446.8042175824479,0.6589164868276581,442.44507762629587,0.759253588741618,0.009852386604770613,0.002284952290537738
B2,61.15158575272489,10.686730024073114,0.10585386554921479,0.03291687382421931,434.5168357136578,4.615088876331318,431.8815738543676,3.3140760285501565,0.006101815911643493,0.013183143352930993
B3,49.52606710886348,7.023545711720653,0.1110631230337574,0.0028221459843710676,380.67715221100775,0.8686519588310538,376.2452622234143,0.6111403212083714,0.01177925792713852,0.002833935698344439
