CH,A1,sigma1,p,p_err,Qavg,Qavg_err,Qpeak,Qpeak_err,Qap,Qap_err
T0,59.15611480805196,8.005164860054512,0.09490207858319052,0.0043874822304506315,363.63432813254946,1.7138965061671634,360.72127677772266,2.4182680477836294,0.00807562941905915,0.008261177586060636
T1,52.243562061626335,8.053354274143087,0.1037249178523826,0.005915630770834033,350.4115491344288,1.38653478764941,350.6801096596051,1.6713967199329822,-0.000765827652549067,0.006189860218139588
T2,46.48786699438742,8.131971767588862,0.09444748679020532,0.0019215703894886176,334.89823077528536,1.1839764685223708,333.8417905400173,1.6984319708529036,0.0031644936769574805,0.0062148927464729916
T3,55.36666493717683,7.196502710146457,0.10963505614625187,0.004186813064760481,343.920193644815,0.9459727199507519,343.03268983239,1.5167119411577237,0.0025872280943797232,0.005220683886653948
B0,52.31830952738733,7.9983861775538445,0.08665172370072106,0.0031626267474174244,357.30589234054247,1.5280885306977785,358.06616897822244,1.757588666363015,-0.002123285313017642,0.0064964816499906335
B1,46.06796328759979,7.390204729615521,0.07322284586105311,0.003511416555605079,346.5871593229555,0.5604296090409281,345.5216353443964,0.9404121427721855,0.003083812617108661,0.003175582738310195
B2,48.66158650852439,10.909697708482263,0.0740105569207844,0.03770225261274564,331.75572566718915,2.7160871668726454,329.6502053119398,2.525895705530763,0.006387134973135922,0.011284950067717318
B3,40.39896657375424,6.8198051741963654,0.07708298753591926,0.0017540203051197385,302.17983548610584,0.8588771625068994,300.60240639363116,0.804441927634936,0.005247559763074783,0.003924331969630177
