CH,A1min,A1max,p,p_err,Qavg,Qavg_err,Qpeak,Qpeak_err,Qap,Qap_err,bsl_rms
T0,64.33333333333334,196.93333333333334,0.2935911880501907,0.00589080602812309,776.7975111474652,1.2393747923392258,749.6635230578424,1.1642182168829365,0.02556838861742473,0.0016297580178309724,2.5
T1,66.6,201.46666666666664,0.2972405707494664,0.006870548076667897,762.0852424526848,1.2201627215245545,735.862729708166,0.8116317783900436,0.02504287463663403,0.0014150104463050348,2.5
T2,57.53333333333333,176.5333333333333,0.2800131331637602,0.004189095209052873,746.6480830867596,1.9778576171891231,720.0031894547687,1.400814321489232,0.026644289586840966,0.0024539459259623987,2.5
T3,53.0,165.2,0.28395120409541363,0.004387070040873913,741.9303406441876,2.419577481564672,717.2000291297385,1.5711635290993877,0.024690614979134752,0.0029101257250072755,2.5
B0,54.133333333333326,178.8,0.28022276971111915,0.007670957073080251,781.0867728512874,1.992166640265319,750.7260331424803,1.143572076035167,0.029109113274854645,0.0022247708709589665,2.5
B1,47.33333333333334,149.33333333333331,0.26549750943904515,0.004222864340638264,690.0018520744815,1.8085091342068598,665.4611501014809,2.2740778376113617,0.027086790440785692,0.003279936352239541,2.5
B2,54.133333333333326,166.33333333333331,0.26207894946490007,0.004906989678546915,747.8329313064617,0.9732792520976622,720.3011238920833,1.5211567675348607,0.028205287450574504,0.0019004966611225846,2.5
B3,41.66666666666666,161.8,0.2549415385760462,0.00867710047014287,761.2729796786166,1.6071951164191727,732.0475546646985,1.6770029745509112,0.029744857498095783,0.0024137434822155274,2.5
