CH,A1min,A1max,p,p_err,Qavg,Qavg_err,Qpeak,Qpeak_err,Qap,Qap_err
T0,37.133333333333326,108.53333333333333,0.13580841904053687,0.003635801374088802,450.3440934876736,1.606828495668337,444.4262584750782,1.5330005555542079,0.013315673634813452,0.00502883813020748
T1,40.53333333333333,115.33333333333331,0.13825021015248048,0.0023952472395312226,456.38953595768555,1.0736141811516617,452.0841670670205,0.9460825604011414,0.009523379061463277,0.003178519307980698
T2,34.866666666666674,101.73333333333332,0.12600476768593466,0.0059266220354905474,443.16792957140837,0.3882237012899433,438.31935656768803,0.37889196593358715,0.011061735994704058,0.001244317465603447
T3,32.599999999999994,94.93333333333334,0.12775974362998624,0.002241789018450967,435.424023248829,0.9395783704751715,431.7398830266076,1.520180586086009,0.008533240423364674,0.004164905655189662
B0,32.599999999999994,98.33333333333331,0.12010354635659995,0.004160413492744117,444.8493239988923,0.8050328538018862,441.1990104702478,0.6839846068083807,0.008273621295645794,0.0024026361205650177
B1,31.46666666666667,88.13333333333333,0.11530524488857449,0.0012281441028270787,421.414548559951,1.5060604313738293,417.49567751905846,1.3491439123931002,0.009386614645162883,0.0048634103234815726
B2,31.46666666666667,96.06666666666666,0.11431230941850547,0.001723712539993556,440.15134717037625,0.22755287212042488,435.0979168400148,0.5869666033989895,0.011614466847055915,0.0014614935257098113
B3,25.799999999999997,92.66666666666666,0.10791402089288919,0.006500968361787728,437.71697439905586,1.4439074851711562,432.32324096326977,2.240059820810278,0.012476158866148834,0.006219024648521484
