0.025	0.0
2.06697671317364	0.0
2.0696331408352	0.00595531
2.07229640523422	0.0130766
2.07496653279786	0.00832759
2.07764355008964	0.00474578
2.08032748381035	0.0118545
2.08301836079894	0.00888488
2.08571620803337	0.0141929
2.08842105263158	0.00827242
2.09113292185234	0.00828487
2.0938518430962	0.00650405
2.0965778439064	0.00473488
2.0993109519698	0.0130223
2.10205119511782	0.0071056
2.10479860132738	0.00829256
2.10755319872187	0.00709988
2.11031501557208	0.0106368
2.11308408029719	0.0171276
2.11586042146575	0.0118171
2.11864406779661	0.0129745
2.12147134302823	0.0117833
2.12426978226235	0.0182656
2.12707561410731	0.0106148
2.12988886789536	0.0183203
2.1327095731141	0.00590893
2.13553775940756	0.0136133
2.13837345657722	0.0159859
2.14121669458307	0.017166
2.14410457697163	0.0142034
2.14696308608629	0.0112554
2.14982922727509	0.0153955
2.15270303114475	0.0118409
2.15558452846588	0.0171715
2.15847375017407	0.0224607
2.16140840160363	0.0147808
2.16431326689124	0.00770071
2.167225950783	0.0118388
2.17014648488773	0.0218946
2.17311298435008	0.018938
2.17604941738032	0.0213103
2.17899379689669	0.0159916
2.18194615519972	0.016601
2.18494502396391	0.0308634
2.18791354212616	0.0225607
2.19089013746069	0.0207857
2.19387484297872	0.0112908
2.19690661375193	0.0130627
2.19990774580421	0.0225899
2.20291708859635	0.0160598
2.20597391969543	0.0196424
2.20899989311291	0.0160823
2.21203417949587	0.0202389
2.21511638292931	0.0238194
2.21816750742371	0.0202405
2.22122704881326	0.0202672
2.22433494179059	0.0214981
2.22741153224358	0.0280977
2.23053676788027	0.017931
2.23363055030172	0.0233347
2.23673292687326	0.0209773
2.23988439306358	0.0221917
2.24300417849972	0.0239983
2.24617335386287	0.0348215
2.24931069510956	0.0293909
2.25245681277361	0.0318409
2.25565277499864	0.0342866
2.25881667152434	0.0349135
2.26203071983655	0.0343077
2.26521254635465	0.031322
2.26844483471452	0.0319685
2.27164474407357	0.0362493
2.27489542819403	0.036935
2.27811357498484	0.0381827
