CH,A1min,A1max,p,p_err,Qavg,Qavg_err,Qpeak,Qpeak_err,Qap,Qap_err,bsl_rms
T0,300,500,0.33883658201172034,0.005571975894184934,849.9189795283445,2.657136767226171,809.6592546015065,1.1134960969862406,0.032875876102962526,0.0023704631069090872,3.5
T1,160,360, 0.3,0.00688881155735154,859.4854999930283,1.474328402373109,820.6265430525548,2.162693452921061,0.030752343591895638,0.002138835820748392,7.0
T2,140,280,0.3329733813672626,0.005015235082250096,858.750876718354,2.5245213565675795,818.4496911549882,2.4640947822240604,0.03284497975103012,0.0029449892008234255,2.2
T3,0,0,0.3334257095116399,0.008298112846530842,851.0170856549975,0.8445678631224566,810.4330305466458,1.635260614671999,0.03338004094026489,0.0015739267525845947,2.5
